year,year_approval_count,drug_name,active_ingredient,approval_date,approved_use,drug_link,press_release,drug_trials_snapshot
2020,2,Tepezza,teprotumumab-trbw,2020-01-21,To treat Thyroid eye diseasePress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761143,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-thyroid-eye-disease,
2020,3,Tazverik,tazemetostat,2020-01-23,To treat epithelioid sarcomaPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211723,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-option-specifically-patients-epithelioid-sarcoma-rare-soft-tissue,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tazverik
2020,4,Pizensy,lactitol,2020-02-12,To treat chronic idiopathic constipation (CIC) in adultsDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211281,,
2020,5,Nexletol,bempedoic acid,2020-02-21,To treat adults with heterozygous familial hypercholesterolemia or established atherosclerotic cardiovascular disease who require additional lowering of LDL-CDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211616,,https://www.fda.gov/drugs/resources-information-approved-drugs/drug-trials-snapshots-nexletol
2020,6,Vyepti,eptinezumab-jjmr,2020-02-21,For the preventive treatment of migraine in adultsDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761119,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-vyepti
2020,7,Barhemsys,amisulpride,2020-02-26,To help prevent nausea and vomiting after surgeryDrug Trial Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209510,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-barhemsys
2020,8,Nurtec ODT,rimegepant,2020-02-27,To treat migraineDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212728,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-nurtec-odt
2020,9,Sarclisa,isatuximab,2020-03-02,To treat multiple mylomaPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761113,https://www.fda.gov/news-events/press-announcements/fda-approves-new-therapy-patients-previously-treated-multiple-myeloma,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-sarclisa
2020,10,Isturisa,osilodrostat,2020-03-06,To treat adults with Cushing’s disease who either cannot undergo pituitary gland surgery or have undergone the surgery but still have the diseasePress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212801,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-adults-cushings-disease,
2020,11,Zeposia,ozanimod,2020-03-25,To treat relapsing forms of multiple sclerosisDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209899,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-zeposia
2020,12,Koselugo,selumetinib,2020-04-10,"To treat neurofibromatosis type 1, a genetic disorder of the nervous system causing tumors to grow on nervesDrug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213756,,https://www.fda.gov/drugs/resources-information-approved-drugs/drug-trials-snapshots-koselugo
2020,13,Tukysa,tucatinib,2020-04-17,To treat advanced unresectable or metastatic HER2-positive breast cancerDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213411,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-tukysa
2020,14,Pemazyre,pemigatinib,2020-04-17,"To treat certain patients with cholangiocarcinoma, a rare form of cancer that forms in bile ductsPress ReleaseDrug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213736,https://www.fda.gov/news-events/press-announcements/fda-approves-first-targeted-treatment-patients-cholangiocarcinoma-cancer-bile-ducts,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-pemazyre
2020,15,Trodelvy,sacituzumab govitecan-hziy,2020-04-22,To treat adult patients with metastatic triple-negative breast cancer who received at least two prior therapies for metastatic diseasePress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761115,,
2020,16,Ongentys,opicapone,2020-04-24,To treat patients with Parkinson’s disease experiencing “off” episodesDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212489,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ongentys
2020,17,Tabrecta,capmatinib,2020-05-06,To treat patients with non small cell lung cancerPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213591,https://www.fda.gov/news-events/press-announcements/fda-approves-first-targeted-therapy-treat-aggressive-form-lung-cancer,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tabrecta
2020,18,Retevmo,selpercatinib,2020-05-08,To treat lung and thyroid cancersPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213246,https://www.fda.gov/news-events/press-announcements/fda-approves-first-therapy-patients-lung-and-thyroid-cancers-certain-genetic-mutation-or-fusion,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-retevmo
2020,19,Qinlock,ripretinib,2020-05-15,To treat advanced gastrointestinal-stromal tumorsPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213973,https://www.fda.gov/news-events/press-announcements/fda-approves-first-drug-fourth-line-treatment-advanced-gastrointestinal-stromal-tumors,
2020,20,Cerianna,fluoroestradiol F18,2020-05-20,Diagnostic imaging agent for certain patients with breast cancerDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212155,,
2020,21,Artesunate,artesunate,2020-05-26,To treat severe malariaPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213036,https://www.fda.gov/news-events/press-announcements/fda-approves-only-drug-us-treat-severe-malaria,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-artesunate
2020,22,Tauvid,flortaucipir F18,2020-05-28,Diagnostic agent for patients with Alzheimer’s diseasePress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212123,https://www.fda.gov/news-events/press-announcements/fda-approves-first-drug-image-tau-pathology-patients-being-evaluated-alzheimers-disease,
2020,23,Uplizna,inebilizumab-cdon,2020-06-11,To treat neuromyelitis optica spectrum disorderPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761142,https://www.fda.gov/news-events/press-announcements/fda-approves-new-therapy-rare-disease-affecting-optic-nerve-spinal-cord,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-uplizna
2020,24,Zepzelca,lurbinectedin,2020-06-15,To treat metastatic small cell lung cancerDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213702,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zepzelca
2020,25,Dojolvi,triheptanoin,2020-06-30,To treat molecularly long-chain fatty acid oxidation disordersDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213687,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-dojolvi
2020,26,Byfavo,remimazolam,2020-07-02,For sedationDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212295,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-byfavo
2020,27,Rukobia,fostemsavir,2020-07-02,To treat HIVPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212950,https://www.fda.gov/news-events/press-announcements/fda-approves-new-hiv-treatment-patients-limited-treatment-options,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-rukobia
2020,28,Inqovi,decitabine and cedazuridine,2020-07-07,To treat adult patients with myelodysplastic syndromesDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212576,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-inqovi
2020,29,Xeglyze,abametapir,2020-07-24,To treat head liceDrug Trials Snapshot,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206966,,
2020,30,Monjuvi,tafasitamab-cxix,2020-07-31,To treat relapsed or refractory diffuse large B-cell lymphomaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761163,,
2020,31,Blenrep,belantamab mafodotin-blmf,2020-08-05,To treat multiple myelomaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761158,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-blenrep
2020,32,Lampit,nifurtimox,2020-08-06,To treat Chagas disease in certain pediatric patients younger than age 18Drug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213464,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-lampit
2020,33,Evrysdi,risdiplam,2020-08-07,To treat spinal muscular atrophyPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213535,https://www.fda.gov/news-events/press-announcements/fda-approves-oral-treatment-spinal-muscular-atrophy,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-evrysdi
2020,34,Olinvyk,oliceridine,2020-08-07,To manage acute pain in certain adultsPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210730,https://www.fda.gov/news-events/press-announcements/fda-approves-new-opioid-intravenous-use-hospitals-other-controlled-clinical-settings,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-olinvyk
2020,35,Viltepso,viltolarsen,2020-08-12,To treat Duchenne muscular dystrophyPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212154,https://www.fda.gov/news-events/press-announcements/fda-approves-targeted-treatment-rare-duchenne-muscular-dystrophy-mutation,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-viltepso
2020,36,Enspryng,satralizumab-mwge,2020-08-14,To treat neuromyelitis optica spectrum disorderPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761149,https://www.fda.gov/news-events/press-announcements/fda-approves-treatment-rare-disease-affecting-optic-nerves-spinal-cord,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-enspryng
2020,37,Winlevi,clascoterone,2020-08-26,To treat acneDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213433,,
2020,38,Sogroya,somapacitan-beco,2020-08-28,Growth hormoneDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761156,,
2020,39,Detectnet,copper Cu 64 dotatate injection,2020-09-03,To help detect certain types of neuroendocrine tumorsDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213227,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-detectnet
2020,40,Gavreto,pralsetinib,2020-09-04,To treat non-small lung cancerDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213721,,
2020,41,Inmazeb,"atoltivimab, maftivimab, and odesivimab-ebgn",2020-10-14,To treat ebola virusPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761169,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-ebola-virus,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-inmazeb
2020,42,Veklury,remdesivir,2020-10-22,To treat COVID-19Press ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214787,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-covid-19,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-veklury
2020,43,Zokinvy,lonafarnib,2020-11-20,To treat rare conditions related to premature agingPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213969,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-hutchinson-gilford-progeria-syndrome-and-some-progeroid-laminopathies,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zokinvy
2020,44,Oxlumo,lumasiran,2020-11-23,To treat hyperoxaluria type 1Press ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214103,https://www.fda.gov/news-events/press-announcements/fda-approves-first-drug-treat-rare-metabolic-disorder,
2020,45,Imcivree,setmelanotide,2020-11-25,"To treat obesity and the control of hunger associated with pro-opiomelanocortin deficiency, a rare disorder that causes severe obesity that begins at an early ageDrug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213793,,https://www.fda.gov/drugs/drug-trials-snapshots-imcivree
2020,46,Danyelza,naxitamab-gqgk,2020-11-25,To treat high-risk refractory or relapsed neuroblastomaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761171,,
2020,47,Gallium 68 PSMA-11,Gallium 68 PSMA-11,2020-12-01,For detection and localization of prostate cancerPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212642,https://www.fda.gov/news-events/press-announcements/fda-approves-first-psma-targeted-pet-imaging-drug-men-prostate-cancer,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-ga-68-psma-11
2020,48,Orladeyo,berotralstat,2020-12-03,To treat patients with hereditary angioedemaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214094,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-orladeyo
2020,49,Klisyri,tirbanibulin,2020-12-14,To treat actinic Keratosis of the face or scalpDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213189,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-klisyri
